player,gameno,eff
Corey_Maggette_99,9,24
Corey_Maggette_99,10,18
Corey_Maggette_99,11,23
Corey_Maggette_99,12,10
Corey_Maggette_99,13,34
Corey_Maggette_99,14,-5
Corey_Maggette_99,15,19
Corey_Maggette_99,16,26
Corey_Maggette_99,17,-1
Corey_Maggette_99,18,4
Corey_Maggette_99,19,-1
Corey_Maggette_99,20,9
Corey_Maggette_99,21,4
Corey_Maggette_99,22,12
Corey_Maggette_99,23,-3
Corey_Maggette_99,24,3
Corey_Maggette_99,25,16
Corey_Maggette_99,26,13
Corey_Maggette_99,27,5
Corey_Maggette_99,28,6
Corey_Maggette_99,29,12
Corey_Maggette_99,30,16
Corey_Maggette_99,31,7
Corey_Maggette_99,32,21
Corey_Maggette_99,33,11
Corey_Maggette_99,34,10
Corey_Maggette_99,35,19
Corey_Maggette_99,36,5
Corey_Maggette_99,37,11
Corey_Maggette_99,38,6
Corey_Maggette_99,39,2
Crawford_Palmer_89,1,1
Crawford_Palmer_89,2,2
Crawford_Palmer_89,3,3
Crawford_Palmer_89,4,1
Crawford_Palmer_89,5,-2
Crawford_Palmer_89,8,2
Crawford_Palmer_89,9,1
Crawford_Palmer_89,10,12
Crawford_Palmer_89,12,6
Crawford_Palmer_89,14,4
Crawford_Palmer_89,15,-3
Crawford_Palmer_89,16,0
Crawford_Palmer_89,17,2
Crawford_Palmer_89,19,1
Crawford_Palmer_89,20,-1
Crawford_Palmer_89,21,1
Crawford_Palmer_89,22,2
Crawford_Palmer_89,23,1
Crawford_Palmer_89,24,0
Crawford_Palmer_89,25,0
Crawford_Palmer_89,32,-1
Crawford_Palmer_89,34,3
Crawford_Palmer_89,36,1
Crawford_Palmer_90,1,8
Crawford_Palmer_90,2,6
Crawford_Palmer_90,3,4
Crawford_Palmer_90,6,7
Crawford_Palmer_90,8,5
Crawford_Palmer_90,9,0
Crawford_Palmer_90,11,9
Crawford_Palmer_90,13,1
Crawford_Palmer_90,14,0
Crawford_Palmer_90,15,1
Crawford_Palmer_90,16,2
Crawford_Palmer_90,17,2
Crawford_Palmer_90,20,0
Crawford_Palmer_90,22,0
Crawford_Palmer_90,24,3
Crawford_Palmer_90,25,4
Crawford_Palmer_90,26,0
Crawford_Palmer_90,28,1
Crawford_Palmer_90,33,4
Crawford_Palmer_90,35,1
Crawford_Palmer_90,38,5
Crawford_Palmer_91,1,2
Crawford_Palmer_91,2,4
Crawford_Palmer_91,3,2
Crawford_Palmer_91,4,3
Crawford_Palmer_91,5,21
Crawford_Palmer_91,6,14
Crawford_Palmer_91,7,2
Crawford_Palmer_91,8,3
Crawford_Palmer_91,9,19
Crawford_Palmer_91,10,2
Crawford_Palmer_91,11,10
Crawford_Palmer_91,12,11
Crawford_Palmer_91,13,-1
Crawford_Palmer_91,14,14
Crawford_Palmer_91,15,6
Crawford_Palmer_91,16,5
Crawford_Palmer_91,17,10
Crawford_Palmer_91,18,1
Crawford_Palmer_91,19,1
Crawford_Palmer_91,20,8
Crawford_Palmer_91,21,5
Crawford_Palmer_91,22,6
Crawford_Palmer_91,23,4
Crawford_Palmer_91,24,7
Crawford_Palmer_91,25,5
Crawford_Palmer_91,26,9
Crawford_Palmer_91,27,0
Crawford_Palmer_91,28,-1
Crawford_Palmer_91,29,3
Crawford_Palmer_91,30,1
Crawford_Palmer_91,32,-1
Crawford_Palmer_91,33,0
Crawford_Palmer_91,34,4
Crawford_Palmer_91,35,2
Crawford_Palmer_91,36,3
Crawford_Palmer_91,37,5
Crawford_Palmer_91,38,1
Crawford_Palmer_91,39,-1
D._Bryant_99,1,-1
D._Bryant_99,3,-2
D._Bryant_99,4,4
D._Bryant_99,13,0
D._Bryant_99,14,-1
D._Bryant_99,16,0
D._Bryant_99,18,0
D._Bryant_99,19,3
D._Bryant_99,20,0
D._Bryant_99,21,2
D._Bryant_99,22,-2
D._Bryant_99,23,-1
D._Bryant_99,24,0
Dahntay_Jones_2,1,6
Dahntay_Jones_2,2,8
Dahntay_Jones_2,3,7
Dahntay_Jones_2,4,14
Dahntay_Jones_2,5,4
Dahntay_Jones_2,6,11
Dahntay_Jones_2,7,2
Dahntay_Jones_2,8,17
Dahntay_Jones_2,9,24
Dahntay_Jones_2,10,7
Dahntay_Jones_2,11,7
Dahntay_Jones_2,12,16
Dahntay_Jones_2,13,-2
Dahntay_Jones_2,14,19
Dahntay_Jones_2,15,11
Dahntay_Jones_2,16,3
Dahntay_Jones_2,17,23
Dahntay_Jones_2,18,21
Dahntay_Jones_2,19,18
Dahntay_Jones_2,20,16
Dahntay_Jones_2,21,13
Dahntay_Jones_2,22,20
Dahntay_Jones_2,23,10
Dahntay_Jones_2,24,20
Dahntay_Jones_2,25,3
Dahntay_Jones_2,26,12
Dahntay_Jones_2,27,20
Dahntay_Jones_2,28,4
Dahntay_Jones_2,29,9
Dahntay_Jones_2,30,3
Dahntay_Jones_2,31,10
Dahntay_Jones_2,32,14
Dahntay_Jones_2,33,8
Dahntay_Jones_2,34,7
Dahntay_Jones_2,35,2
Dahntay_Jones_3,1,15
Dahntay_Jones_3,2,4
Dahntay_Jones_3,3,11
Dahntay_Jones_3,4,8
Dahntay_Jones_3,5,15
Dahntay_Jones_3,6,21
Dahntay_Jones_3,7,21
Dahntay_Jones_3,8,24
Dahntay_Jones_3,9,18
Dahntay_Jones_3,10,25
Dahntay_Jones_3,11,9
Dahntay_Jones_3,12,26
Dahntay_Jones_3,13,18
Dahntay_Jones_3,14,4
Dahntay_Jones_3,15,26
Dahntay_Jones_3,16,21
Dahntay_Jones_3,17,-3
Dahntay_Jones_3,18,28
Dahntay_Jones_3,19,6
Dahntay_Jones_3,20,-1
Dahntay_Jones_3,21,17
Dahntay_Jones_3,22,17
Dahntay_Jones_3,23,20
Dahntay_Jones_3,24,18
Dahntay_Jones_3,25,16
Dahntay_Jones_3,26,12
Dahntay_Jones_3,27,14
Dahntay_Jones_3,28,11
Dahntay_Jones_3,29,14
Dahntay_Jones_3,30,15
Dahntay_Jones_3,31,19
Dahntay_Jones_3,32,28
Dahntay_Jones_3,33,18
Daniel_Ewing_2,1,1
Daniel_Ewing_2,2,15
Daniel_Ewing_2,3,9
Daniel_Ewing_2,4,24
Daniel_Ewing_2,5,-1
Daniel_Ewing_2,6,14
Daniel_Ewing_2,7,10
Daniel_Ewing_2,8,2
Daniel_Ewing_2,9,13
Daniel_Ewing_2,10,-1
Daniel_Ewing_2,11,-3
Daniel_Ewing_2,12,10
Daniel_Ewing_2,13,15
Daniel_Ewing_2,14,11
Daniel_Ewing_2,15,0
Daniel_Ewing_2,16,7
Daniel_Ewing_2,17,4
Daniel_Ewing_2,18,-1
Daniel_Ewing_2,19,8
Daniel_Ewing_2,20,0
Daniel_Ewing_2,21,7
Daniel_Ewing_2,22,7
Daniel_Ewing_2,23,4
Daniel_Ewing_2,24,17
Daniel_Ewing_2,25,6
Daniel_Ewing_2,26,7
Daniel_Ewing_2,27,8
Daniel_Ewing_2,28,8
Daniel_Ewing_2,29,13
Daniel_Ewing_2,30,4
Daniel_Ewing_2,31,6
Daniel_Ewing_2,32,1
Daniel_Ewing_2,33,1
Daniel_Ewing_2,34,21
Daniel_Ewing_2,35,6
Daniel_Ewing_3,1,14
Daniel_Ewing_3,2,6
Daniel_Ewing_3,3,11
Daniel_Ewing_3,4,17
Daniel_Ewing_3,5,16
Daniel_Ewing_3,6,15
Daniel_Ewing_3,7,3
Daniel_Ewing_3,8,0
Daniel_Ewing_3,9,16
Daniel_Ewing_3,10,13
Daniel_Ewing_3,11,9
Daniel_Ewing_3,12,11
Daniel_Ewing_3,13,5
Daniel_Ewing_3,14,12
Daniel_Ewing_3,15,8
Daniel_Ewing_3,16,12
Daniel_Ewing_3,17,2
Daniel_Ewing_3,18,8
Daniel_Ewing_3,19,4
Daniel_Ewing_3,20,5
Daniel_Ewing_3,21,7
Daniel_Ewing_3,22,0
Daniel_Ewing_3,23,19
Daniel_Ewing_3,24,13
Daniel_Ewing_3,25,1
Daniel_Ewing_3,26,10
Daniel_Ewing_3,27,5
Daniel_Ewing_3,28,35
Daniel_Ewing_3,29,17
Daniel_Ewing_3,30,11
Daniel_Ewing_3,31,6
Daniel_Ewing_3,32,15
Daniel_Ewing_3,33,9
Daniel_Ewing_4,1,3
Daniel_Ewing_4,2,18
Daniel_Ewing_4,3,10
Daniel_Ewing_4,4,9
Daniel_Ewing_4,5,6
Daniel_Ewing_4,6,13
Daniel_Ewing_4,7,6
Daniel_Ewing_4,8,11
Daniel_Ewing_4,9,2
Daniel_Ewing_4,10,7
Daniel_Ewing_4,11,16
Daniel_Ewing_4,12,9
Daniel_Ewing_4,13,13
Daniel_Ewing_4,14,15
Daniel_Ewing_4,15,20
Daniel_Ewing_4,16,9
Daniel_Ewing_4,17,12
Daniel_Ewing_4,18,2
Daniel_Ewing_4,19,16
Daniel_Ewing_4,20,15
Daniel_Ewing_4,21,-3
Daniel_Ewing_4,22,11
Daniel_Ewing_4,23,8
Daniel_Ewing_4,24,11
Daniel_Ewing_4,25,7
Daniel_Ewing_4,26,26
Daniel_Ewing_4,27,2
Daniel_Ewing_4,28,10
Daniel_Ewing_4,29,4
Daniel_Ewing_4,30,19
Daniel_Ewing_4,31,11
Daniel_Ewing_4,32,8
Daniel_Ewing_4,33,21
Daniel_Ewing_4,34,11
Daniel_Ewing_4,35,9
Daniel_Ewing_4,36,11
Daniel_Ewing_4,37,5
Daniel_Ewing_5,1,24
Daniel_Ewing_5,2,14
Daniel_Ewing_5,3,19
Daniel_Ewing_5,4,35
Daniel_Ewing_5,5,18
Daniel_Ewing_5,6,10
Daniel_Ewing_5,7,15
Daniel_Ewing_5,8,14
Daniel_Ewing_5,9,7
Daniel_Ewing_5,10,3
Daniel_Ewing_5,11,19
Daniel_Ewing_5,12,17
Daniel_Ewing_5,13,18
Daniel_Ewing_5,14,16
Daniel_Ewing_5,15,12
Daniel_Ewing_5,16,10
Daniel_Ewing_5,17,13
Daniel_Ewing_5,18,1
Daniel_Ewing_5,19,14
Daniel_Ewing_5,20,5
Daniel_Ewing_5,21,18
Daniel_Ewing_5,22,9
Daniel_Ewing_5,23,9
Daniel_Ewing_5,24,6
Daniel_Ewing_5,25,3
Daniel_Ewing_5,26,14
Daniel_Ewing_5,27,12
Daniel_Ewing_5,28,17
Daniel_Ewing_5,29,12
Daniel_Ewing_5,30,7
Daniel_Ewing_5,31,18
Daniel_Ewing_5,32,23
Daniel_Ewing_5,33,13
Daniel_Ferry_86,1,6
Daniel_Ferry_86,2,17
Daniel_Ferry_86,3,13
Daniel_Ferry_86,4,3
Daniel_Ferry_86,5,9
Daniel_Ferry_86,6,12
Daniel_Ferry_86,7,17
Daniel_Ferry_86,8,6
Daniel_Ferry_86,9,16
Daniel_Ferry_86,10,14
Daniel_Ferry_86,11,8
Daniel_Ferry_86,12,8
Daniel_Ferry_86,13,15
Daniel_Ferry_86,14,5
Daniel_Ferry_86,15,14
Daniel_Ferry_86,16,7
Daniel_Ferry_86,17,6
Daniel_Ferry_86,18,12
Daniel_Ferry_86,19,1
Daniel_Ferry_86,20,16
Daniel_Ferry_86,21,0
Daniel_Ferry_86,22,13
Daniel_Ferry_86,23,7
Daniel_Ferry_86,24,8
Daniel_Ferry_86,25,0
Daniel_Ferry_86,26,4
Daniel_Ferry_86,27,18
Daniel_Ferry_86,28,14
Daniel_Ferry_86,29,7
Daniel_Ferry_86,30,1
Daniel_Ferry_86,31,5
Daniel_Ferry_86,32,8
Daniel_Ferry_86,33,3
Daniel_Ferry_86,34,14
Daniel_Ferry_86,35,17
Daniel_Ferry_86,36,10
Daniel_Ferry_86,37,2
Daniel_Ferry_86,38,7
Daniel_Ferry_86,39,8
Daniel_Ferry_86,40,6
Daniel_Ferry_87,1,20
Daniel_Ferry_87,2,7
Daniel_Ferry_87,3,22
Daniel_Ferry_87,4,25
Daniel_Ferry_87,5,21
Daniel_Ferry_87,6,12
Daniel_Ferry_87,7,11
Daniel_Ferry_87,8,24
Daniel_Ferry_87,9,13
Daniel_Ferry_87,10,11
Daniel_Ferry_87,11,21
Daniel_Ferry_87,12,19
Daniel_Ferry_87,13,11
Daniel_Ferry_87,14,42
Daniel_Ferry_87,15,19
Daniel_Ferry_87,16,18
Daniel_Ferry_87,17,27
Daniel_Ferry_87,18,8
Daniel_Ferry_87,19,20
Daniel_Ferry_87,20,20
Daniel_Ferry_87,21,17
Daniel_Ferry_87,22,15
Daniel_Ferry_87,23,12
Daniel_Ferry_87,24,20
Daniel_Ferry_87,25,7
Daniel_Ferry_87,26,22
Daniel_Ferry_87,27,14
Daniel_Ferry_87,28,14
Daniel_Ferry_87,29,14
Daniel_Ferry_87,30,28
Daniel_Ferry_87,31,3
Daniel_Ferry_87,32,10
Daniel_Ferry_87,33,20
Daniel_Ferry_88,1,23
Daniel_Ferry_88,2,11
Daniel_Ferry_88,3,19
Daniel_Ferry_88,4,16
Daniel_Ferry_88,5,24
Daniel_Ferry_88,6,23
Daniel_Ferry_88,7,31
Daniel_Ferry_88,8,34
Daniel_Ferry_88,9,28
Daniel_Ferry_88,10,35
Daniel_Ferry_88,11,18
Daniel_Ferry_88,12,13
Daniel_Ferry_88,13,24
Daniel_Ferry_88,14,33
Daniel_Ferry_88,15,8
Daniel_Ferry_88,16,18
Daniel_Ferry_88,17,28
Daniel_Ferry_88,18,18
Daniel_Ferry_88,19,20
Daniel_Ferry_88,20,21
Daniel_Ferry_88,21,30
Daniel_Ferry_88,22,31
Daniel_Ferry_88,23,14
Daniel_Ferry_88,24,6
Daniel_Ferry_88,25,23
Daniel_Ferry_88,26,23
Daniel_Ferry_88,27,25
Daniel_Ferry_88,28,19
Daniel_Ferry_88,29,13
Daniel_Ferry_88,30,16
Daniel_Ferry_88,31,17
Daniel_Ferry_88,32,12
Daniel_Ferry_88,33,23
Daniel_Ferry_88,34,22
Daniel_Ferry_88,35,21
Daniel_Ferry_89,1,21
Daniel_Ferry_89,2,19
Daniel_Ferry_89,3,12
Daniel_Ferry_89,4,19
Daniel_Ferry_89,5,14
Daniel_Ferry_89,6,66
Daniel_Ferry_89,7,39
Daniel_Ferry_89,8,32
Daniel_Ferry_89,9,23
Daniel_Ferry_89,10,24
Daniel_Ferry_89,11,29
Daniel_Ferry_89,12,17
Daniel_Ferry_89,13,23
Daniel_Ferry_89,14,17
Daniel_Ferry_89,15,28
Daniel_Ferry_89,17,18
Daniel_Ferry_89,18,18
Daniel_Ferry_89,19,31
Daniel_Ferry_89,20,34
Daniel_Ferry_89,21,25
Daniel_Ferry_89,22,28
Daniel_Ferry_89,23,30
Daniel_Ferry_89,24,30
Daniel_Ferry_89,25,29
Daniel_Ferry_89,26,34
Daniel_Ferry_89,27,21
Daniel_Ferry_89,28,23
Daniel_Ferry_89,29,21
Daniel_Ferry_89,30,19
Daniel_Ferry_89,31,11
Daniel_Ferry_89,32,23
Daniel_Ferry_89,33,20
Daniel_Ferry_89,34,16
Daniel_Ferry_89,35,19
Daniel_Ferry_89,36,22
Daniel_Meagher_82,1,6
Daniel_Meagher_82,2,-2
Daniel_Meagher_82,3,3
Daniel_Meagher_82,4,-2
Daniel_Meagher_82,5,4
Daniel_Meagher_82,7,-1
Daniel_Meagher_82,8,7
Daniel_Meagher_82,9,16
Daniel_Meagher_82,10,17
Daniel_Meagher_82,11,-2
Daniel_Meagher_82,12,1
Daniel_Meagher_82,13,5
Daniel_Meagher_82,14,0
Daniel_Meagher_82,15,-2
Daniel_Meagher_82,16,4
Daniel_Meagher_82,17,6
Daniel_Meagher_82,18,1
Daniel_Meagher_82,19,-1
Daniel_Meagher_82,20,4
Daniel_Meagher_82,21,22
Daniel_Meagher_82,22,12
Daniel_Meagher_82,23,5
Daniel_Meagher_82,24,13
Daniel_Meagher_82,25,1
Daniel_Meagher_82,26,2
Daniel_Meagher_82,27,4
Daniel_Meagher_83,1,0
Daniel_Meagher_83,2,-3
Daniel_Meagher_83,3,-1
Daniel_Meagher_83,4,1
Daniel_Meagher_83,5,4
Daniel_Meagher_83,6,1
Daniel_Meagher_83,7,1
Daniel_Meagher_83,8,7
Daniel_Meagher_83,9,13
Daniel_Meagher_83,10,6
Daniel_Meagher_83,11,15
Daniel_Meagher_83,12,8
Daniel_Meagher_83,13,8
Daniel_Meagher_83,14,17
Daniel_Meagher_83,15,9
Daniel_Meagher_83,16,14
Daniel_Meagher_83,17,7
Daniel_Meagher_83,18,3
Daniel_Meagher_83,19,2
Daniel_Meagher_83,20,0
Daniel_Meagher_83,21,12
Daniel_Meagher_83,22,6
Daniel_Meagher_83,23,6
Daniel_Meagher_83,24,0
Daniel_Meagher_83,25,-1
Daniel_Meagher_83,26,-1
Daniel_Meagher_83,27,0
Daniel_Meagher_83,28,-1
Daniel_Meagher_84,1,9
Daniel_Meagher_84,2,9
Daniel_Meagher_84,3,-1
Daniel_Meagher_84,4,9
Daniel_Meagher_84,5,6
Daniel_Meagher_84,6,15
Daniel_Meagher_84,7,14
Daniel_Meagher_84,8,10
Daniel_Meagher_84,9,8
Daniel_Meagher_84,10,-1
Daniel_Meagher_84,11,5
Daniel_Meagher_84,12,19
Daniel_Meagher_84,13,7
Daniel_Meagher_84,14,10
Daniel_Meagher_84,15,3
Daniel_Meagher_84,16,5
Daniel_Meagher_84,17,5
Daniel_Meagher_84,18,6
Daniel_Meagher_84,19,7
Daniel_Meagher_84,20,16
Daniel_Meagher_84,21,11
Daniel_Meagher_84,22,16
Daniel_Meagher_84,23,5
Daniel_Meagher_84,24,1
Daniel_Meagher_84,25,11
Daniel_Meagher_84,26,9
Daniel_Meagher_84,27,17
Daniel_Meagher_84,28,9
Daniel_Meagher_84,29,4
Daniel_Meagher_84,30,2
Daniel_Meagher_84,31,0
Daniel_Meagher_84,32,6
Daniel_Meagher_84,33,13
Daniel_Meagher_84,34,3
Daniel_Meagher_85,1,17
Daniel_Meagher_85,2,19
Daniel_Meagher_85,3,4
Daniel_Meagher_85,4,16
Daniel_Meagher_85,5,15
Daniel_Meagher_85,6,13
Daniel_Meagher_85,7,8
Daniel_Meagher_85,8,25
Daniel_Meagher_85,9,7
Daniel_Meagher_85,10,8
Daniel_Meagher_85,12,0
Daniel_Meagher_85,13,8
Daniel_Meagher_85,14,9
Daniel_Meagher_85,15,17
Daniel_Meagher_85,16,5
Daniel_Meagher_85,17,17
Daniel_Meagher_85,18,-1
Daniel_Meagher_85,19,3
Daniel_Meagher_85,20,5
Daniel_Meagher_85,21,5
Daniel_Meagher_85,22,15
Daniel_Meagher_85,23,15
Daniel_Meagher_85,24,13
Daniel_Meagher_85,25,4
Daniel_Meagher_85,26,21
Daniel_Meagher_85,27,4
Daniel_Meagher_85,28,7
Daniel_Meagher_85,29,7
Daniel_Meagher_85,30,15
Daniel_Meagher_85,31,2
Dave_Golden_67,1,-2
Dave_Golden_67,2,25
Dave_Golden_67,3,0
Dave_Golden_67,4,-2
Dave_Golden_67,5,9
Dave_Golden_67,6,0
Dave_Golden_67,7,-1
Dave_Golden_67,8,5
Dave_Golden_67,11,2
Dave_Golden_67,13,2
Dave_Golden_67,14,6
Dave_Golden_67,15,0
Dave_Golden_67,16,0
Dave_Golden_67,17,2
Dave_Golden_67,18,5
Dave_Golden_67,19,18
Dave_Golden_67,20,-1
Dave_Golden_67,21,0
Dave_Golden_67,22,10
Dave_Golden_67,23,2
Dave_Golden_67,24,4
Dave_Golden_67,25,3
Dave_Golden_67,26,15
Dave_Golden_67,27,8
Dave_Golden_68,1,8
Dave_Golden_68,2,6
Dave_Golden_68,3,-2
Dave_Golden_68,4,5
Dave_Golden_68,5,10
Dave_Golden_68,6,18
Dave_Golden_68,7,1
Dave_Golden_68,8,13
Dave_Golden_68,9,4
Dave_Golden_68,10,21
Dave_Golden_68,11,7
Dave_Golden_68,12,19
Dave_Golden_68,13,5
Dave_Golden_68,14,-6
Dave_Golden_68,15,9
Dave_Golden_68,16,8
Dave_Golden_68,17,16
Dave_Golden_68,18,1
Dave_Golden_68,19,10
Dave_Golden_68,20,16
Dave_Golden_68,21,5
Dave_Golden_68,22,-3
Dave_Golden_68,23,21
Dave_Golden_68,24,6
Dave_Golden_68,25,8
Dave_Golden_68,26,-2
Dave_Golden_68,27,15
Dave_Golden_68,28,9
Dave_Golden_69,1,6
Dave_Golden_69,2,-6
Dave_Golden_69,3,7
Dave_Golden_69,4,1
Dave_Golden_69,5,12
Dave_Golden_69,6,4
Dave_Golden_69,7,2
Dave_Golden_69,8,-1
Dave_Golden_69,9,5
Dave_Golden_69,10,4
Dave_Golden_69,11,5
Dave_Golden_69,12,10
Dave_Golden_69,13,2
Dave_Golden_69,14,8
Dave_Golden_69,15,8
Dave_Golden_69,16,7
Dave_Golden_69,17,11
Dave_Golden_69,18,4
Dave_Golden_69,19,14
Dave_Golden_69,20,18
Dave_Golden_69,21,6
Dave_Golden_69,22,5
Dave_Golden_69,23,9
Dave_Golden_69,24,0
Dave_Golden_69,25,6
Dave_Golden_69,26,3
Dave_Golden_69,27,15
Dave_Golden_69,28,0
Dave_O'Connell_73,1,2
Dave_O'Connell_73,2,1
Dave_O'Connell_73,3,0
Dave_O'Connell_73,4,-3
Dave_O'Connell_73,6,1
Dave_O'Connell_73,7,-1
Dave_O'Connell_73,8,0
Dave_O'Connell_73,9,6
Dave_O'Connell_73,10,-1
Dave_O'Connell_73,11,12
Dave_O'Connell_73,12,-3
Dave_O'Connell_73,13,1
Dave_O'Connell_73,14,0
Dave_O'Connell_73,15,-2
Dave_O'Connell_73,16,2
Dave_O'Connell_73,17,-1
Dave_O'Connell_73,20,3
Dave_O'Connell_73,21,0
Dave_O'Connell_73,22,-2
Dave_O'Connell_73,23,2
Dave_O'Connell_73,24,-1
Dave_O'Connell_73,25,-1
Dave_O'Connell_73,26,1
Dave_O'Connell_74,1,-1
Dave_O'Connell_74,2,0
Dave_O'Connell_74,3,1
Dave_O'Connell_74,4,14
Dave_O'Connell_74,5,1
Dave_O'Connell_74,6,-3
Dave_O'Connell_74,7,8
Dave_O'Connell_74,10,-1
Dave_O'Connell_74,11,0
Dave_O'Connell_74,13,1
Dave_O'Connell_74,22,-3
Dave_O'Connell_74,26,2
Dave_O'Connell_76,1,-4
Dave_O'Connell_76,2,4
Dave_O'Connell_76,3,0
Dave_O'Connell_76,4,1
Dave_O'Connell_76,5,2
Dave_O'Connell_76,6,15
Dave_O'Connell_76,7,16
Dave_O'Connell_76,8,-3
Dave_O'Connell_76,10,-2
Dave_O'Connell_76,11,5
Dave_O'Connell_76,12,7
Dave_O'Connell_76,13,9
Dave_O'Connell_76,14,6
Dave_O'Connell_76,15,4
Dave_O'Connell_76,16,4
Dave_O'Connell_76,17,7
Dave_O'Connell_76,19,1
Dave_O'Connell_76,20,4
Dave_O'Connell_76,21,4
David_Henderson_83,1,9
David_Henderson_83,2,5
David_Henderson_83,3,7
David_Henderson_83,4,10
David_Henderson_83,5,12
David_Henderson_83,6,1
David_Henderson_83,7,-3
David_Henderson_83,8,-3
David_Henderson_83,9,17
David_Henderson_83,10,7
David_Henderson_83,11,18
David_Henderson_83,12,10
David_Henderson_83,13,1
David_Henderson_83,14,4
David_Henderson_83,15,0
David_Henderson_83,16,15
David_Henderson_83,17,18
David_Henderson_83,18,14
David_Henderson_83,19,8
David_Henderson_83,20,1
David_Henderson_83,21,16
David_Henderson_83,22,-1
David_Henderson_83,23,0
David_Henderson_83,24,11
David_Henderson_83,25,15
David_Henderson_83,26,8
David_Henderson_83,27,8
David_Henderson_83,28,9
David_Henderson_84,1,8
David_Henderson_84,2,3
David_Henderson_84,3,10
David_Henderson_84,4,15
David_Henderson_84,5,7
David_Henderson_84,6,4
David_Henderson_84,7,15
David_Henderson_84,8,19
David_Henderson_84,9,18
David_Henderson_84,10,5
David_Henderson_84,11,23
David_Henderson_84,12,2
David_Henderson_84,13,3
David_Henderson_84,14,16
David_Henderson_84,16,16
David_Henderson_84,17,3
David_Henderson_84,18,18
David_Henderson_84,19,5
David_Henderson_84,20,-1
David_Henderson_84,21,15
David_Henderson_84,22,3
David_Henderson_84,23,21
David_Henderson_84,24,24
David_Henderson_84,25,24
David_Henderson_84,26,1
David_Henderson_84,27,9
David_Henderson_84,28,11
David_Henderson_84,29,11
David_Henderson_84,30,13
David_Henderson_84,31,14
David_Henderson_84,32,17
David_Henderson_84,33,3
David_Henderson_84,34,12
David_Henderson_85,1,6
David_Henderson_85,2,5
David_Henderson_85,3,10
David_Henderson_85,4,20
David_Henderson_85,5,19
David_Henderson_85,6,17
David_Henderson_85,7,19
David_Henderson_85,8,3
David_Henderson_85,9,7
David_Henderson_85,10,4
David_Henderson_85,11,11
David_Henderson_85,12,4
David_Henderson_85,13,2
David_Henderson_85,14,18
David_Henderson_85,15,11
David_Henderson_85,16,13
David_Henderson_85,17,7
David_Henderson_85,18,3
David_Henderson_85,19,3
David_Henderson_85,20,18
David_Henderson_85,21,5
David_Henderson_85,22,18
David_Henderson_85,23,19
David_Henderson_85,24,3
David_Henderson_85,25,8
David_Henderson_85,26,-3
David_Henderson_85,27,13
David_Henderson_85,28,1
David_Henderson_86,1,18
David_Henderson_86,2,12
David_Henderson_86,4,19
David_Henderson_86,5,35
David_Henderson_86,6,0
David_Henderson_86,7,9
David_Henderson_86,8,28
David_Henderson_86,9,10
David_Henderson_86,10,9
David_Henderson_86,11,8
David_Henderson_86,12,30
David_Henderson_86,13,12
David_Henderson_86,14,6
David_Henderson_86,15,15
David_Henderson_86,16,28
David_Henderson_86,17,19
David_Henderson_86,18,2
David_Henderson_86,19,11
David_Henderson_86,20,15
David_Henderson_86,21,13
David_Henderson_86,22,9
David_Henderson_86,23,17
David_Henderson_86,24,16
David_Henderson_86,25,12
David_Henderson_86,26,19
David_Henderson_86,27,8
David_Henderson_86,28,18
David_Henderson_86,29,28
David_Henderson_86,30,25
David_Henderson_86,31,20
David_Henderson_86,32,7
David_Henderson_86,33,15
David_Henderson_86,34,7
David_Henderson_86,35,12
David_Henderson_86,36,7
David_Henderson_86,37,1
David_Henderson_86,38,7
David_Henderson_86,39,6
David_Henderson_86,40,10
David_McClure_5,1,10
David_McClure_5,2,3
David_McClure_5,3,4
David_McClure_5,4,4
David_McClure_5,5,5
David_McClure_5,6,2
David_McClure_5,7,5
David_McClure_5,8,1
David_McClure_5,9,-2
David_McClure_5,10,1
David_McClure_5,11,3
David_McClure_5,12,7
David_McClure_5,13,-1
David_McClure_5,14,-1
David_McClure_5,15,-2
David_McClure_5,16,3
David_McClure_5,24,0
David_McClure_5,25,3
David_McClure_5,26,-2
David_McClure_5,27,1
David_McClure_5,28,14
David_McClure_5,29,4
David_McClure_5,30,1
David_McClure_5,31,3
David_McClure_5,33,0
David_McClure_7,1,13
David_McClure_7,2,5
David_McClure_7,3,22
David_McClure_7,4,8
David_McClure_7,5,10
David_McClure_7,6,13
David_McClure_7,7,12
David_McClure_7,8,3
David_McClure_7,9,3
David_McClure_7,10,4
David_McClure_7,11,9
David_McClure_7,12,9
David_McClure_7,13,5
David_McClure_7,14,15
David_McClure_7,15,5
David_McClure_7,16,1
David_McClure_7,17,18
David_McClure_7,18,18
David_McClure_7,19,17
David_McClure_7,20,10
David_McClure_7,21,9
David_McClure_7,22,12
David_McClure_7,23,4
David_McClure_7,24,4
David_McClure_7,25,9
David_McClure_7,26,1
David_McClure_7,27,16
David_McClure_7,28,10
David_McClure_7,29,4
David_McClure_7,30,7
David_McClure_7,31,0
David_McClure_7,32,2
David_McClure_7,33,-2
David_McClure_8,1,2
David_McClure_8,4,1
David_McClure_8,5,0
David_McClure_8,6,0
David_McClure_8,7,4
David_McClure_8,8,8
David_McClure_8,9,3
David_McClure_8,10,4
David_McClure_8,11,7
David_McClure_8,12,8
David_McClure_8,13,1
David_McClure_8,14,0
